"기준일ID","시간대구분","행정동코드","총생활인구수","남자0세부터9세생활인구수","남자10세부터14세생활인구수","남자15세부터19세생활인구수","남자20세부터24세생활인구수","남자25세부터29세생활인구수","남자30세부터34세생활인구수","남자35세부터39세생활인구수","남자40세부터44세생활인구수","남자45세부터49세생활인구수","남자50세부터54세생활인구수","남자55세부터59세생활인구수","남자60세부터64세생활인구수","남자65세부터69세생활인구수","남자70세이상생활인구수","여자0세부터9세생활인구수","여자10세부터14세생활인구수","여자15세부터19세생활인구수","여자20세부터24세생활인구수","여자25세부터29세생활인구수","여자30세부터34세생활인구수","여자35세부터39세생활인구수","여자40세부터44세생활인구수","여자45세부터49세생활인구수","여자50세부터54세생활인구수","여자55세부터59세생활인구수","여자60세부터64세생활인구수","여자65세부터69세생활인구수","여자70세이상생활인구수"
"20260527","07","11170700","6945.0417","126.1241","85.6623","276.6268","145.8906","229.2275","270.5122","307.2401","357.4929","423.7933","379.9483","369.2298","252.3445","174.5533","237.2641","145.6626","92.9557","82.1187","151.6402","216.0477","231.9285","267.4869","335.3136","336.9807","311.0863","254.1331","264.8683","180.8585","438.0502",""
"20260527","08","11170510","11835.0785","361.8912","200.0073","564.7291","237.1517","388.3283","388.1993","590.4128","521.1275","594.7862","469.4238","434.1442","345.0367","266.4294","460.3514","254.7923","134.6571","135.0754","339.796","421.7516","522.6554","636.2951","535.0293","568.9752","488.06","466.651","339.5504","297.0267","872.7438",""
"20260527","08","11170520","12461.5717","532.9361","286.5448","599.2009","258.4376","440.1913","461.3905","680.281","551.1039","570.6812","516.8452","375.7383","246.4269","186.4291","415.6812","539.6753","305.0338","535.1386","316.98","470.9418","565.0465","625.51","462.5177","538.8289","371.8094","352.5463","275.3805","247.8751","732.3989",""
"20260527","08","11170530","22889.963","367.7778","177.4597","353.467","399.4971","929.7841","1231.407","1460.9804","1433.3438","1345.623","1249.9281","1053.052","576.3343","371.7542","724.4112","162.5026","73.9849","308.6502","950.8897","1470.437","1323.4618","1412.732","1086.1145","1103.0619","796.6439","790.6055","511.9841","353.0787","870.9959",""
"20260527","08","11170555","24546.8745","627.6483","451.9065","915.5743","497.9016","783.1709","1004.1607","1121.5927","785.0472","981.974","823.9037","693.0282","564.1584","372.7291","699.7971","531.3905","288.0321","1284.5072","2640.1471","1613.0827","1241.883","1237.948","916.7929","877.7953","742.4141","804.3165","604.2994","386.371","1055.3016",""
"20260527","08","11170560","19434.9326","571.3328","182.5559","247.1702","361.7046","683.1036","831.569","1203.2359","1070.857","963.9595","820.5976","791.8337","467.0027","251.4253","604.1846","471.9982","139.7703","236.4441","827.7261","1072.4432","1128.6307","1365.1703","1009.6762","862.7151","803.5985","720.0804","589.6366","335.4106","821.099",""
"20260527","08","11170570","14236.466","244.9467","109.5258","112.2345","242.5232","496.0233","579.4425","675.8728","756.3519","761.2957","618.4703","601.1148","416.3854","236.1885","568.2325","337.0775","269.7764","507.6535","456.9323","636.4931","688.8223","803.1029","677.0763","597.6946","520.7463","591.4143","421.113","371.5306","938.4243",""
"20260527","08","11170580","11217.3829","352.4188","208.1047","369.767","188.2216","367.2445","409.7297","505.4274","414.9986","432.5221","309.7974","338.8613","241.4393","153.3737","387.3724","478.8016","225.9033","231.1921","544.3319","587.3558","538.9912","664.8673","502.4095","587.9944","494.0753","458.5224","303.4527","241.4269","678.7804",""
"20260527","08","11170590","5944.6899","59.3428","26.8074","54.0428","143.0534","201.9656","218.1528","277.8508","270.4436","221.5414","234.2694","265.6274","212.2202","152.1738","279.6996","83.5123","36.7935","69.3486","169.1306","241.8544","325.6114","352.2778","239.2518","211.3759","264.7178","304.4744","298.639","214.4249","516.0864",""
"20260527","08","11170625","52703.085","442.266","186.6101","1156.0347","2130.171","2104.6215","2545.4664","3635.4711","3502.0331","3503.6332","2554.1891","2182.8849","1316.8548","731.8129","1367.1045","661.0405","246.0374","585.1447","1622.9554","2855.6012","3081.5852","3425.4376","2733.8227","2320.0784","1949.0113","1798.2995","1253.9989","866.4931","1944.4262",""
"20260527","08","11170630","24565.3419","964.4607","517.9982","532.04","507.1945","573.8258","549.9732","952.1225","1020.3387","1297.2693","1027.1819","1045.6839","813.1257","471.8903","1185.1503","902.1061","465.9755","491.4699","669.549","616.1337","704.8289","1175.2577","1277.5517","1198.2135","1122.7487","1067.7272","915.5408","609.3936","1890.592",""
"20260527","08","11170640","7532.8449","226.0159","79.0437","99.8949","168.132","233.7458","256.1561","477.2542","430.9088","407.0333","336.0781","393.9085","295.0946","197.4315","352.395","41.5075","18.867","99.0133","239.3909","256.0215","302.3715","347.2103","328.3143","319.9322","256.804","273.0321","287.6966","216.009","593.5815",""
"20260527","08","11170650","10238.6331","88.3203","47.294","135.8332","473.776","558.3065","588.5465","764.0517","597.0084","676.516","487.3627","585.8045","355.1387","168.6717","353.3831","80.2759","35.6781","65.9011","291.3566","544.4861","497.3498","498.6197","442.6792","430.2234","339.8129","310.858","246.7149","171.3115","403.353",""
"20260527","08","11170660","10413.5082","181.7392","82.4166","306.6207","321.3965","387.7539","474.7366","609.0474","640.334","579.9259","454.2827","384.1021","222.5299","183.5983","379.1256","162.8624","80.2339","161.0688","300.5902","460.641","544.3464","627.602","577.5011","517.6391","405.8684","347.3853","247.1973","205.4425","567.5207",""
"20260527","08","11170685","32504.5944","1141.4414","489.9667","469.6403","1061.7908","1294.4387","1303.8747","1618.2794","1687.7903","1905.8505","1477.7619","1416.4777","876.6789","512.048","944.5405","682.7511","305.4103","441.9323","877.4475","1393.9807","1528.7392","2095.8257","1855.0195","1752.0489","1317.1118","1191.1273","785.6528","610.8431","1466.1242",""
"20260527","08","11170690","16491.4904","667.0646","481.031","267.0546","353.0113","456.6149","505.3252","660.5835","809.106","911.4408","805.7627","844.2079","542.6601","372.3106","753.3499","609.5869","389.4578","274.007","362.0058","522.2845","587.5793","683.0366","730.4139","870.9647","660.2782","649.2174","528.289","308.2668","886.5797",""
"20260527","08","11170700","6963.272","266.7574","181.1793","357.9065","266.273","290.698","249.7541","362.3886","327.3495","389.0229","367.183","316.8546","251.0284","153.7313","207.4834","25.3853","16.1998","69.0772","156.8965","210.9371","223.92","268.957","325.9126","302.2561","279.7966","258.8369","246.4749","172.0809","418.9313",""
"20260527","09","11170510","11326.8206","297.211","164.2604","585.433","213.5892","374.5684","388.5712","542.4492","501.4734","539.7852","469.4092","413.5148","327.3733","239.1944","425.0296","228.6586","120.8451","147.5988","329.472","408.8535","494.0591","663.6473","520.6191","570.4253","445.4412","466.1991","322.668","281.3435","845.1271",""
"20260527","09","11170520","11973.6651","595.6676","320.2739","592.3193","254.7085","397.0328","429.5766","618.7019","501.2793","561.6586","480.1477","368.8801","234.8015","204.0434","388.3225","530.8268","300.0327","524.2071","312.5489","456.3624","536.8052","582.3091","414.945","513.1342","345.6719","295.4363","254.0828","211.5967","748.2919",""
"20260527","09","11170530","26508.8355","515.7825","248.8747","421.2858","504.8592","1044.3058","1396.6814","1643.7799","1648.2268","1516.6619","1378.8943","1133.5684","672.3987","427.9338","894.6653","203.2187","92.5223","353.1322","1069.9262","1709.3683","1657.015","1550.2994","1246.2074","1283.2268","958.7532","952.4827","657.1049","416.2771","911.3837",""
"20260527","09","11170555","25034.4285","638.1027","459.4334","935.1825","482.0954","745.7293","885.7779","1049.0329","783.7653","1033.0927","835.3414","651.5139","550.7077","359.1081","646.4355","571.2205","309.6214","1427.297","3237.2901","1625.9097","1155.4856","1208.3868","899.0141","897.6528","757.5604","848.3744","598.9789","449.8784","992.4396",""
"20260527","09","11170560","19273.7989","590.3309","188.6264","260.2319","364.058","671.9601","793.0523","1110.3692","1118.2985","986.6746","896.1562","847.25","507.2764","304.0715","659.7667","492.6241","145.8781","216.3277","815.0434","942.7039","1054.1525","1256.1384","959.1001","947.4449","814.0165","711.0431","546.7371","323.6424","750.8226",""
"20260527","09","11170570","13793.2695","256.089","114.508","91.1133","232.0116","512.4164","621.4982","711.5238","786.3353","814.5827","634.5826","582.6146","449.1132","229.2946","516.3403","345.1504","276.2373","502.0327","376.6801","563.2779","649.348","690.351","627.4101","552.2997","481.6113","519.7952","399.802","331.51","925.7394",""
"20260527","09","11170580","11097.1469","319.1439","188.4558","372.2164","217.3609","321.4952","376.8006","465.474","380.2198","416.2529","283.9277","342.2842","249.6531","156.6614","390.6769","463.0451","218.4689","299.5207","727.0822","504.265","474.6988","666.0177","490.7263","558.5195","480.6392","458.9724","317.7791","246.7355","710.0533",""
"20260527","09","11170590","5621.5112","64.6593","29.209","64.6903","142.5239","193.0761","206.2822","289.4556","227.3495","205.5597","259.7298","220.0751","184.5599","140.0052","285.495","94.9575","41.8359","59.992","161.991","220.6478","270.8101","315.0689","182.2857","225.664","254.2676","303.1339","246.0957","196.72","535.3687",""
"20260527","09","11170625","58555.8149","471.2618","198.8446","1238.1145","2418.5646","2468.8573","2955.4271","3877.1691","4024.2921","3765.1676","2716.5818","2307.4163","1355.9208","776.723","1540.6219","661.5749","246.2361","637.6796","1868.3264","3258.3316","3475.141","3832.6073","3121.7184","2645.0797","2138.7173","1993.0477","1326.3203","1010.9773","2225.0952",""
"20260527","09","11170630","22698.6989","1001.0001","537.6229","518.8931","453.6712","490.272","499.1707","808.532","883.556","1152.8825","940.7577","892.3317","738.6652","464.567","1062.9386","785.7988","405.8982","424.5024","595.3256","563.8915","639.5082","1046.8229","1085.069","1114.8651","1059.6586","1052.2516","898.4092","648.8111","1933.0259",""
"20260527","09","11170640","7150.492","224.288","78.4394","67.7885","174.6769","179.0052","270.6147","372.3289","362.808","381.7887","296.6591","366.5691","237.2071","196.7142","381.736","121.2025","55.092","100.1153","244.9804","215.4077","270.0983","365.9516","325.3226","299.6948","266.5803","260.8984","283.0624","200.905","550.5567",""
"20260527","09","11170650","11256.6831","94.604","50.6589","194.1351","595.4168","624.5336","670.9828","794.0293","661.1656","778.2633","576.3431","546.6491","358.4383","182.603","378.6319","81.9661","36.4294","54.9735","289.4325","610.5821","567.5953","602.2098","492.3422","469.0891","362.1631","304.2165","270.0837","174.9162","434.2293",""
"20260527","09","11170660","10151.9371","155.3228","70.437","308.4307","305.5992","405.8771","480.6276","610.7317","607.9117","571.6731","438.8079","325.8424","233.4779","168.4162","333.9658","176.8066","87.1034","133.8104","295.1955","497.7659","541.8319","631.3319","583.5438","486.9432","408.5912","328.6082","259.1031","207.8068","496.3742",""
"20260527","09","11170685","35284.4616","1240.8849","532.6531","449.942","958.5362","1359.3463","1393.8026","1765.4638","1743.2124","1891.3515","1520.999","1469.6394","910.4114","544.2898","926.0814","929.9194","415.9744","457.7489","1096.6866","1799.2898","1796.5683","2318.321","2143.7484","1891.1743","1409.2865","1282.9205","868.9469","636.3383","1530.9249",""
"20260527","09","11170690","15957.0362","485.4748","350.0836","373.6048","376.1472","404.1122","542.179","675.6217","757.2209","840.0861","734.5639","767.0937","492.2755","345.8834","693.6055","600.2919","383.5191","307.0828","351.9113","467.9722","530.765","670.4607","662.6214","834.4912","651.5291","644.0768","542.2022","391.976","1080.1847",""
"20260527","09","11170700","7125.6144","301.8851","205.0376","364.2601","305.6899","291.787","255.2505","320.0711","317.0648","344.8067","375.6087","351.4363","245.5104","169.2631","251.6908","26.2875","16.7756","45.9109","147.0165","201.2702","244.3323","226.6224","310.7586","354.1848","315.3303","265.2489","257.3125","155.1878","460.0134",""
"20260527","11","11170510","11675.982","338.4283","187.04","595.398","160.142","328.7138","407.0689","561.9764","588.0831","584.4907","494.4103","474.2999","333.1411","240.5135","413.5439","292.8219","154.7556","209.0151","327.3234","372.0728","574.2181","643.4326","547.4967","602.8844","426.3446","437.5478","335.0767","269.6545","776.0878",""
"20260527","11","11170520","12223.5457","617.3923","331.9545","555.2017","252.8509","398.5639","429.7288","667.5814","491.4815","545.7041","418.9357","393.5082","251.6503","201.1583","396.9564","561.6267","317.4412","528.2904","260.8509","447.3036","525.6264","616.1983","504.8","552.594","351.7945","308.2736","300.4519","227.9155","767.7119",""
"20260527","11","11170530","27366.8758","178.76","86.2551","249.1737","668.8756","1154.7678","1384.9959","1648.4502","1536.6441","1603.7043","1406.6678","1152.1614","821.3562","479.285","1019.8557","187.4558","85.3456","304.0984","1022.2551","1821.3465","1733.0931","1688.2427","1343.6188","1343.8836","1082.6754","1016.5306","683.0168","473.8562","1190.5045",""
"20260527","11","11170555","28382.9933","602.9375","434.1148","931.4311","429.2118","690.2572","864.6628","1057.4916","823.2816","1052.0974","914.3895","795.1336","591.5027","405.0182","688.0289","550.9678","298.6437","2355.9343","5312.7117","1724.4376","1135.0006","1120.2968","881.86","1023.8081","796.7866","808.4744","618.8891","391.535","1084.0892",""
"20260527","11","11170560","18907.5749","574.4454","183.5507","221.1066","318.6907","711.8861","767.7208","1075.4096","1190.246","1157.8779","899.7286","866.2357","511.1439","313.384","651.2527","607.4588","179.8833","188.3071","600.1529","816.8815","958.56","1161.6911","921.8438","867.4864","782.632","697.1996","497.6406","330.1532","855.0062",""
"20260527","11","11170570","13158.8054","234.1144","104.6821","84.3217","217.173","454.007","637.6191","640.7517","778.9597","836.738","667.0128","587.4639","411.8824","252.4226","471.1115","350.1101","280.207","475.3611","306.0783","538.4924","613.7137","612.0877","594.4946","557.157","476.9194","497.7597","364.2149","295.7017","818.2465",""
"20260527","11","11170580","10867.7952","294.2989","173.7845","343.3002","228.7791","308.3058","326.5181","434.0187","336.3274","373.6662","300.9731","291.185","224.5649","163.5187","367.8001","425.1161","200.5737","442.2598","991.1762","497.0966","420.5798","622.1088","431.4338","551.9737","464.1987","452.9817","308.6032","218.612","674.0408",""
"20260527","11","11170590","5320.0086","74.8553","33.8148","43.6526","119.0482","195.5402","189.9845","235.9337","202.8451","236.0233","262.5482","240.3554","194.855","136.1014","251.0968","92.0206","40.5417","59.7488","147.9316","201.6827","228.4912","303.8622","198.9554","195.2495","262.3029","277.8454","219.0557","205.6329","470.0331",""
"20260527","11","11170625","67335.6067","854.8035","360.6765","1248.5905","2748.8407","2914.9334","3381.9446","4454.808","4482.2194","4032.9136","2959.8753","2406.0738","1496.3852","877.9938","1677.1113","869.9087","323.7774","757.4662","2329.4775","4032.7323","4127.2313","4569.615","3540.8262","3179.7155","2422.2607","2179.618","1585.5279","1105.8708","2414.4093",""
"20260527","11","11170630","20639.1431","870.0525","467.2929","544.6074","432.6537","431.3909","500.2854","703.5401","726.3792","1002.8508","792.1997","723.9166","642.3663","421.041","1010.8985","760.1305","392.6394","339.2409","471.2839","536.0301","583.2617","904.2708","1023.4427","1052.843","983.4156","957.9236","868.2601","687.2303","1809.6966",""
"20260527","11","11170640","5972.5471","183.403","64.1407","62.8449","150.3301","167.5868","223.1526","312.6942","353.688","315.3302","279.7757","341.158","236.1105","173.522","286.401","56.9296","25.8771","70.5277","148.2764","207.4252","236.4994","294.6429","223.1707","279.5323","219.1201","224.1453","186.4504","192.994","456.8185",""
